@CLASSIFICATION,@FREQ,@GLOBAL_DSD_TIME_SERIES_CODE,@INDICATOR_CODE,@REF_AREA,@REF_SECTOR,@TIME_FORMAT,@UNIT_MEASURE,@UNIT_MULT,db_key,value_1990,value_1991,value_1992,value_1993,value_1994,value_1995,value_1996,value_1997,value_1998,value_1999,value_2000,value_2001,value_2002,value_2003,value_2004,value_2005,value_2006,value_2007,value_2008,value_2009,value_2010,value_2011,value_2012,value_2013,value_2014,value_2015,value_2016,value_2017
W0_S1_G1,A,A|NG|S1311B|W0|S1|G1|_Z|_Z|_Z|XDC_R_B1GQ|_T|_X,GR_G14_GDP_PT,NG,S1311B,P1Y,XDC_R_B1GQ,0,GFSR,,,,,,,,,,,,,,12.3859560329337,11.6693733519343,12.0660934939432,10.4342601277565,11.2972073009709,13.1439608093985,10.6593311302748,5.56920173032495,5.5773232396183,4.99961225904303,4.97691860367091,,,,
W0_S1_G1,A,A|IN|S1311B|W0|S1|G1|_Z|_Z|_Z|XDC_R_B1GQ|_T|_X,GR_G14_GDP_PT,IN,S1311B,P1Y,XDC_R_B1GQ,0,GFSR,12.311749237897,12.8034225634509,12.7161111724634,11.3891816697215,11.7866412837782,12.047199834329,12.1111684227735,11.8187329778943,10.8556850615584,11.5563037508328,11.5391077323382,10.9241472200471,11.4679632146284,11.7248178847935,11.9536967187873,12.2124008017639,13.2514311739809,14.2381441192159,12.5466691296363,11.272339656953,12.9644712568665,11.5302814547552,12.6196070076995,12.5780199347808,,,,
W0_S1_G1,A,A|SK|S1311B|W0|S1|G1|_Z|_Z|_Z|XDC_R_B1GQ|_T|_X,GR_G14_GDP_PT,SK,S1311B,P1Y,XDC_R_B1GQ,0,GFSR,,,,,,,,,,,,,,,,,,,,,,,,,,,,
W0_S1_G1,A,A|CG|S1311B|W0|S1|G1|_Z|_Z|_Z|XDC_R_B1GQ|_T|_X,GR_G14_GDP_PT,CG,S1311B,P1Y,XDC_R_B1GQ,0,GFSR,,,,,,,,,,,,30.7718595908802,30.5240153926552,30.1949010729403,35.2969190175096,40.5577805945744,45.5078414881512,45.2433494219329,58.7681537887599,31.2540479735842,59.3500735254536,41.3480919517317,42.7334876926018,45.5736954727389,40.6871318197744,29.7281803318524,27.6817499463864,
W0_S1_G1,A,A|ML|S1311B|W0|S1|G1|_Z|_Z|_Z|XDC_R_B1GQ|_T|_X,GR_G14_GDP_PT,ML,S1311B,P1Y,XDC_R_B1GQ,0,GFSR,,,,,,,,,,,15.3023181961738,14.3387143051068,15.3898468416094,19.4282530192765,19.3517059625211,18.759598488732,49.6000539935701,19.9438467751087,17.2315852393352,18.9196767692064,17.7267122952259,16.5271347855274,14.1017983867413,18.010545322515,14.4999188403374,16.452753368449,17.9265303953475,
W0_S1_G1,A,A|AU|S1311B|W0|S1|G1|_Z|_Z|_Z|XDC_R_B1GQ|_T|_X,GR_G14_GDP_PT,AU,S1311B,P1Y,XDC_R_B1GQ,0,GFSR,,,,,,,,,,,,26.3124646374758,25.2014385447483,25.789673033266,25.7353394275035,26.0177103375442,25.9836602566573,25.4268360022087,25.4124774374255,24.5526910749301,22.4053072249574,22.1508259897535,23.3675708275583,24.1448279135764,24.2500482634499,24.3451789074332,24.3460398004025,
W0_S1_G1,A,A|GE|S1311B|W0|S1|G1|_Z|_Z|_Z|XDC_R_B1GQ|_T|_X,GR_G14_GDP_PT,GE,S1311B,P1Y,XDC_R_B1GQ,0,GFSR,,,,,,,,,,,,8.50764400376367,8.27786817412496,7.73578727966947,12.6268596324712,19.0432059337125,23.881948696021,25.2657166668351,28.9265673577461,27.3379985142721,26.1360690337519,26.2438527810375,26.9733768853836,25.4755084488101,25.504210112092,25.7293561290433,25.2935978330822,
W0_S1_G1,A,A|LR|S1311B|W0|S1|G1|_Z|_Z|_Z|XDC_R_B1GQ|_T|_X,GR_G14_GDP_PT,LR,S1311B,P1Y,XDC_R_B1GQ,0,GFSR,,,,,,,,,,,,,,,,12.1981964554126,11.291619712895,15.7530921543937,19.0915304167931,,22.1364124471122,23.3690457341992,26.2866830949298,26.3608292867591,,,,
W0_S1_G1,A,A|FM|S1311B|W0|S1|G1|_Z|_Z|_Z|XDC_R_B1GQ|_T|_X,GR_G14_GDP_PT,FM,S1311B,P1Y,XDC_R_B1GQ,0,GFSR,,,,,,,,,,,,,,,,,,,23.4561614434348,31.810849332774,35.0927937232172,32.9971248819869,36.4307371498472,31.6998583547941,35.8617983544731,35.0520449195184,39.6950531119858,
W0_S1_G1,A,A|ES|S1311B|W0|S1|G1|_Z|_Z|_Z|XDC_R_B1GQ|_T|_X,GR_G14_GDP_PT,ES,S1311B,P1Y,XDC_R_B1GQ,0,GFSR,17.1344121572231,17.4836919565447,17.6644877619336,17.3009588650728,16.797683894991,19.7898315031573,20.1512893592816,19.3350822202386,19.4657207624491,19.5843765573116,19.3066150870406,19.0787216523141,17.7363043315788,17.1296572873728,17.3881497991688,17.9149034028752,18.4373803292545,18.9995993734311,15.4712342782298,13.0152525314309,15.5682279702437,16.4003987246044,17.6574741430217,17.621783209215,17.8779682264169,17.7496353330439,16.8611421096718,
W0_S1_G1,A,A|SB|S1311B|W0|S1|G1|_Z|_Z|_Z|XDC_R_B1GQ|_T|_X,GR_G14_GDP_PT,SB,S1311B,P1Y,XDC_R_B1GQ,0,GFSR,,,,,,,,,,,,,,,,,,,,,,37.4407389638412,37.8739860460351,51.6226580692419,47.814635363979,47.877348202002,40.4096532762523,
W0_S1_G1,A,A|AG|S1311B|W0|S1|G1|_Z|_Z|_Z|XDC_R_B1GQ|_T|_X,GR_G14_GDP_PT,AG,S1311B,P1Y,XDC_R_B1GQ,0,GFSR,,,,,,,,,,,18.7666559564535,17.5916751628637,19.447303203297,19.1371419186152,19.7315729151206,19.1283585043689,22.1192537089422,21.3922518019299,21.0568123666791,18.2927301362167,22.3256791673734,20.2958356879224,19.8799911766424,18.4421509814628,19.8104522532408,,,
W0_S1_G1,A,A|ZA|S1311B|W0|S1|G1|_Z|_Z|_Z|XDC_R_B1GQ|_T|_X,GR_G14_GDP_PT,ZA,S1311B,P1Y,XDC_R_B1GQ,0,GFSR,22.5112134621753,21.8040345484508,20.6007979714534,21.7772805570492,22.1797018739181,22.8460460744498,23.5206364213668,23.7076475181229,24.7307846828892,25.2103436585433,23.7188954311631,24.7003280619112,23.6872004041848,23.1737350331808,24.4497072035313,26.1187100961779,27.5430575187561,27.7232730758255,26.9764881727502,24.6128588330953,25.0754320732247,25.2989507083967,25.3797824860367,25.9715492471742,26.7263106852356,27.5430927654206,27.0588100684051,
W0_S1_G1,A,A|LU|S1311B|W0|S1|G1|_Z|_Z|_Z|XDC_R_B1GQ|_T|_X,GR_G14_GDP_PT,LU,S1311B,P1Y,XDC_R_B1GQ,0,GFSR,24.0129104633133,24.1303764682319,25.0729014286772,24.7782765101156,25.5737855299138,,,,,,,,,,,,,,,,,,,,,,,
W0_S1_G1,A,A|SR|S1311B|W0|S1|G1|_Z|_Z|_Z|XDC_R_B1GQ|_T|_X,GR_G14_GDP_PT,SR,S1311B,P1Y,XDC_R_B1GQ,0,GFSR,,,,,,,,,,,,32.6896748776599,26.7689945912292,27.7843540220868,27.266920808626,28.5985408939951,24.1465328247502,29.3751775645764,24.2801868866777,27.5638173266367,21.821584934956,24.4774996253429,25.6630354660802,,,,,
W0_S1_G1,A,A|EE|S1311B|W0|S1|G1|_Z|_Z|_Z|XDC_R_B1GQ|_T|_X,GR_G14_GDP_PT,EE,S1311B,P1Y,XDC_R_B1GQ,0,GFSR,,,,17.5690036388842,21.8261289060612,,,,,,,,,,,,,,,,,,,,,,,
W0_S1_G1,A,A|DK|S1311B|W0|S1|G1|_Z|_Z|_Z|XDC_R_B1GQ|_T|_X,GR_G14_GDP_PT,DK,S1311B,P1Y,XDC_R_B1GQ,0,GFSR,34.5645000859089,33.7658371053426,34.806693282341,36.6712405193082,36.9216550704882,,,,,,,,,,,,,,,,,,,,,,,
W0_S1_G1,A,A|VN|S1311B|W0|S1|G1|_Z|_Z|_Z|XDC_R_B1GQ|_T|_X,GR_G14_GDP_PT,VN,S1311B,P1Y,XDC_R_B1GQ,0,GFSR,,,,,23.5837431525648,23.2192475053737,22.7965313541908,20.5720863199245,19.9833248387883,19.4323176860645,20.3581601554186,21.3858444405198,22.5092485095994,23.312516403317,24.5194021587934,23.2854581121902,24.6864770409725,23.8011933245052,24.6071432328391,22.9499007544431,24.8799255547708,24.0146696979726,21.1984954793202,21.8160868230896,,,,
W0_S1_G1,A,,,PA,S1311B,P1Y,XDC_R_B1GQ,0,GFSR,,,,,,,,,,,,,,,,,,,,,,,,,,,,
W0_S1_G1,A,A|GD|S1311B|W0|S1|G1|_Z|_Z|_Z|XDC_R_B1GQ|_T|_X,GR_G14_GDP_PT,GD,S1311B,P1Y,XDC_R_B1GQ,0,GFSR,,,,,,,,,,26.7144652916802,23.8768766202319,23.342584685454,21.6641191026177,23.9887200375999,24.206432907605,27.7100633288948,26.0112717798663,21.8841762796261,23.1402076102846,20.6947129582943,22.3635794575691,23.1067011677409,20.6888548303452,20.7656593353014,25.3075712270449,,,
W0_S1_G1,A,A|AF|S1311B|W0|S1|G1|_Z|_Z|_Z|XDC_R_B1GQ|_T|_X,GR_G14_GDP_PT,AF,S1311B,P1Y,XDC_R_B1GQ,0,GFSR,,,,,,,,,,,,,,12.0955075344145,17.6214497060814,18.0929085037893,19.8414693971952,20.4906073624977,18.4655806052499,21.6651906141856,23.106563034835,22.8188252249878,22.109536528681,27.1053598915123,23.5596157912387,24.4620118371101,,
W0_S1_G1,A,A|SZ|S1311B|W0|S1|G1|_Z|_Z|_Z|XDC_R_B1GQ|_T|_X,GR_G14_GDP_PT,SZ,S1311B,P1Y,XDC_R_B1GQ,0,GFSR,,,,,,,,,,27.5680887002727,22.3621215247928,22.3115713918364,21.7966027768998,22.7764442123506,26.5116034311407,26.9862150456683,35.3396226120065,32.0474655938002,33.7182122876073,26.8538814207743,16.7626919279554,16.678398081584,28.7209028944225,,,,,
W0_S1_G1,A,A|RO|S1311B|W0|S1|G1|_Z|_Z|_Z|XDC_R_B1GQ|_T|_X,GR_G14_GDP_PT,RO,S1311B,P1Y,XDC_R_B1GQ,0,GFSR,30.1221640018239,21.8919528819231,21.9040024928044,18.5925650913136,17.487557630765,,,,,,,,,,,,,,,,,,,,,,18.3806661189567,
W0_S1_G1,A,A|BT|S1311B|W0|S1|G1|_Z|_Z|_Z|XDC_R_B1GQ|_T|_X,GR_G14_GDP_PT,BT,S1311B,P1Y,XDC_R_B1GQ,0,GFSR,28.7452463111099,31.2189905085523,30.6743599915226,38.6831101014442,38.000017042523,38.3661174303268,41.3597366992709,36.8676230574455,33.2506636294207,40.0031014936206,40.9092480546352,40.793867661588,36.1920850527187,25.4733048687893,34.1057480429809,30.7225768920927,35.0438961730135,35.6885983182063,35.0820493422439,35.5695827666928,39.9221529256039,35.4154912897815,35.9594983183728,30.1857122186791,33.2782896794991,27.9019438799328,30.349833650087,
W0_S1_G1,A,A|MV|S1311B|W0|S1|G1|_Z|_Z|_Z|XDC_R_B1GQ|_T|_X,GR_G14_GDP_PT,MV,S1311B,P1Y,XDC_R_B1GQ,0,GFSR,24.4735344909178,29.5056233719533,25.8054424298149,24.1845145839509,25.7912984826779,25.6209874571176,25.2127205161487,23.7032286540656,23.6264040890468,24.9506023991379,25.1087172307828,25.5144428060261,25.5662337462502,22.9147962934845,22.1201669052442,31.9384140800755,32.3408349839507,33.7141348686568,27.4523722158555,20.7953132149189,21.8481379761688,26.1967622082023,,,31.3030979307328,,,
W0_S1_G1,A,A|MX|S1311B|W0|S1|G1|_Z|_Z|_Z|XDC_R_B1GQ|_T|_X,GR_G14_GDP_PT,MX,S1311B,P1Y,XDC_R_B1GQ,0,GFSR,12.3685664959866,11.8133878570675,12.1660984743659,10.2930356125717,10.0681456253433,10.5344670011573,10.8700920470302,10.5845692627149,9.3331300120232,9.90561784233346,10.939819937998,,,,,,,,18.049997534131,15.0791158904373,15.5367404574354,16.3816319552445,16.26046084697,16.2490435810397,15.866283160379,16.5804560352389,17.6263154075415,
W0_S1_G1,A,A|BW|S1311B|W0|S1|G1|_Z|_Z|_Z|XDC_R_B1GQ|_T|_X,GR_G14_GDP_PT,BW,S1311B,P1Y,XDC_R_B1GQ,0,GFSR,52.4580143465853,50.5284122511112,52.199065536931,52.2971435349303,38.5393071722799,41.1935154260268,45.368290412659,,,,,,,,,,46.2971773129319,42.4921112628383,40.6153699968817,40.7276375397482,34.0920718577237,36.7014397570314,37.1694811291,39.3225485940191,38.2831689772227,33.2731070331997,33.7860027980732,
W0_S1_G1,A,,,SD,S1311B,P1Y,XDC_R_B1GQ,0,GFSR,,,,,,,,,,,,,,,,,,,,,,,,,,,,
W0_S1_G1,A,A|CZ|S1311B|W0|S1|G1|_Z|_Z|_Z|XDC_R_B1GQ|_T|_X,GR_G14_GDP_PT,CZ,S1311B,P1Y,XDC_R_B1GQ,0,GFSR,,,,,,,,,,,,,,,,,,,,,,,,,,,,
W0_S1_G1,A,,,EC,S1311B,P1Y,XDC_R_B1GQ,0,GFSR,,,,,,,,,,,,,,,,,,,,,,,,,,,,
W0_S1_G1,A,A|OM|S1311B|W0|S1|G1|_Z|_Z|_Z|XDC_R_B1GQ|_T|_X,GR_G14_GDP_PT,OM,S1311B,P1Y,XDC_R_B1GQ,0,GFSR,36.3923979537094,30.422031794481,28.9006263603292,29.6971169130964,29.57938294176,29.2110008974851,28.3158880424442,32.0523929490445,27.6428497273902,24.2723577373178,30.983684960063,34.7957709748496,39.4847349804339,40.878125780482,43.6267876135463,38.3058811305965,35.3528387626943,37.2500181238738,33.2870000040779,37.8979942535717,41.4234891285072,48.1546705121055,50.9108919705194,49.8797457195797,,,,
W0_S1_G1,A,A|IQ|S1311B|W0|S1|G1|_Z|_Z|_Z|XDC_R_B1GQ|_T|_X,GR_G14_GDP_PT,IQ,S1311B,P1Y,XDC_R_B1GQ,0,GFSR,,,,,,,,,,,,,,,,,,,,,,,,,38.1285995521749,28.4076028950319,26.8058445426241,
W0_S1_G1,A,A|IE|S1311B|W0|S1|G1|_Z|_Z|_Z|XDC_R_B1GQ|_T|_X,GR_G14_GDP_PT,IE,S1311B,P1Y,XDC_R_B1GQ,0,GFSR,30.320393733637,31.4334669163298,31.5321820524906,31.6071369667606,31.6499640356067,,,,,,,,,,,,,,,,,,,,,,,
