@CLASSIFICATION,@FREQ,@GLOBAL_DSD_TIME_SERIES_CODE,@INDICATOR_CODE,@REF_AREA,@REF_SECTOR,@TIME_FORMAT,@UNIT_MEASURE,@UNIT_MULT,db_key,value_1990,value_1991,value_1992,value_1993,value_1994,value_1995,value_1996,value_1997,value_1998,value_1999,value_2000,value_2001,value_2002,value_2003,value_2004,value_2005,value_2006,value_2007,value_2008,value_2009,value_2010,value_2011,value_2012,value_2013,value_2014,value_2015,value_2016,value_2017
W0_S1_G13,A,A|AU|S1311B|W0|S1|G13|_Z|_Z|_Z|XDC_R_B1GQ|_T|_X,GRG_G14_GDP_PT,AU,S1311B,P1Y,XDC_R_B1GQ,0,GFSR,,,,,,,,,,,,0.0274660382437117,0.0256242384796627,0.0361875673993443,0.0448155671354002,0.0519730530114746,0.0385371305252611,0.0353395913859746,0.0404528453317821,0.0555490748301587,0.0441483886206057,0.0480346288501471,0.0398084681900483,0.0384880359940113,0.0311377096346301,0.0282090899355964,0.0308370277822163,
W0_S1_G13,A,A|HR|S1311B|W0|S1|G13|_Z|_Z|_Z|XDC_R_B1GQ|_T|_X,GRG_G14_GDP_PT,HR,S1311B,P1Y,XDC_R_B1GQ,0,GFSR,,,0,0,0,0.0853934758654233,0,0,0,0,0,0,0,0.00447533188458808,0.0040259574603782,0.0101780228727932,0.0665679468543249,0.132792648003301,0.134892215654975,0.186212481040349,0.194210218266065,0.26128210447824,0.293042029674057,0.52730066450223,0.691234288709815,,,
W0_S1_G13,A,A|ID|S1311B|W0|S1|G13|_Z|_Z|_Z|XDC_R_B1GQ|_T|_X,GRG_G14_GDP_PT,ID,S1311B,P1Y,XDC_R_B1GQ,0,GFSR,,0,0,0,0,0,0,0,0,0,,0.00288173059315007,5.04672714193446E-06,0.0213570423799961,0.0111317869381058,0.0431299090914815,0.0488273402176029,0.0394838129297914,,,,,,,,,,
W0_S1_G13,A,A|HK|S1311B|W0|S1|G13|_Z|_Z|_Z|XDC_R_B1GQ|_T|_X,GRG_G14_GDP_PT,HK,S1311B,P1Y,XDC_R_B1GQ,0,GFSR,,,,,,,,,,,,,,,,,,,,,,,,,,,,
W0_S1_G13,A,A|NA|S1311B|W0|S1|G13|_Z|_Z|_Z|XDC_R_B1GQ|_T|_X,GRG_G14_GDP_PT,NA,S1311B,P1Y,XDC_R_B1GQ,0,GFSR,1.37667590170382,0.860376011916996,0.855217204590337,0.581259925886713,0.332496320027708,0.353384145093706,0.335086263062036,0.322379206302394,0.21026166896043,0.330691987487853,0.161079243836263,0.190257007417731,0.0972226926333616,0.0917975660751622,0.165069472105719,0.0845480336105336,0.0917781401547403,0.126713758232789,0.118217168469445,0.266924059369739,0.0284696501743957,0.19836742103287,0.157629163431706,0.226441117586917,0.0795119493711229,0.102692186885134,0.0989236871942036,
W0_S1_G13,A,A|MY|S1311B|W0|S1|G13|_Z|_Z|_Z|XDC_R_B1GQ|_T|_X,GRG_G14_GDP_PT,MY,S1311B,P1Y,XDC_R_B1GQ,0,GFSR,,,,,,,0,0,0,0,0,0.000211289738977939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
W0_S1_G13,A,A|RU|S1311B|W0|S1|G13|_Z|_Z|_Z|XDC_R_B1GQ|_T|_X,GRG_G14_GDP_PT,RU,S1311B,P1Y,XDC_R_B1GQ,0,GFSR,,,,,,,,,0.106317465935233,0.000173668062443317,0.00104466583433129,0.0286282182030096,0.00751912004812237,0.00749505841401373,0.19635354712464,0.373624390580047,0.12205494893055,0.689191837191725,0.0266063589197818,0.234790762818161,0.0219065975034518,0.0836063534193174,0.114576777443779,0.153827431601487,0.0952647943080971,0.309246568667577,0.136076361286604,
W0_S1_G13,A,A|BG|S1311B|W0|S1|G13|_Z|_Z|_Z|XDC_R_B1GQ|_T|_X,GRG_G14_GDP_PT,BG,S1311B,P1Y,XDC_R_B1GQ,0,GFSR,1.08245228471052,0.273644160299221,0.0607722492711745,0.0321045333925747,0.0226275323900193,,,,,,,,,,,,,,,,,,,,,,,
W0_S1_G13,A,A|CY|S1311B|W0|S1|G13|_Z|_Z|_Z|XDC_R_B1GQ|_T|_X,GRG_G14_GDP_PT,CY,S1311B,P1Y,XDC_R_B1GQ,0,GFSR,0.0644953871729378,0.0463064858484949,0.00630255691359881,0.0844682063279576,0.0653337751631656,,,,,,,,,,,,,,,,,,,,,,,
W0_S1_G13,A,A|MW|S1311B|W0|S1|G13|_Z|_Z|_Z|XDC_R_B1GQ|_T|_X,GRG_G14_GDP_PT,MW,S1311B,P1Y,XDC_R_B1GQ,0,GFSR,,,,,,,,,,,,,,,,,,,,8.6935107391763,7.49029038533589,5.13502817480652,2.85100993308856,8.73966166389041,2.86763499319183,2.48055207665679,3.34227139506976,
W0_S1_G13,A,A|CZ|S1311B|W0|S1|G13|_Z|_Z|_Z|XDC_R_B1GQ|_T|_X,GRG_G14_GDP_PT,CZ,S1311B,P1Y,XDC_R_B1GQ,0,GFSR,,,,,,,,,,,,,,,,,,,,,,,,,,,,
W0_S1_G13,A,A|CL|S1311B|W0|S1|G13|_Z|_Z|_Z|XDC_R_B1GQ|_T|_X,GRG_G14_GDP_PT,CL,S1311B,P1Y,XDC_R_B1GQ,0,GFSR,,,,,,,,,,,0.0089791835373696,,,,,,,,,,,,,,,,,
W0_S1_G13,A,A|BE|S1311B|W0|S1|G13|_Z|_Z|_Z|XDC_R_B1GQ|_T|_X,GRG_G14_GDP_PT,BE,S1311B,P1Y,XDC_R_B1GQ,0,GFSR,0.0193855608522192,0.0341615871140522,0.0772646662790817,0.0605422786555434,0.0661884143916302,,,,,,,,,,,,,,,,,,,,,,,
W0_S1_G13,A,A|CF|S1311B|W0|S1|G13|_Z|_Z|_Z|XDC_R_B1GQ|_T|_X,GRG_G14_GDP_PT,CF,S1311B,P1Y,XDC_R_B1GQ,0,GFSR,,,,,,,,,,,,,,,2.07688517953197,,,,4.74908545813961,5.29008171343323,6.32807200994685,2.53900608772212,7.13091525935863,,,,,
W0_S1_G13,A,A|KZ|S1311B|W0|S1|G13|_Z|_Z|_Z|XDC_R_B1GQ|_T|_X,GRG_G14_GDP_PT,KZ,S1311B,P1Y,XDC_R_B1GQ,0,GFSR,,,,,,,,0.00203331952868849,0.31478191284822,1.9689987826664,,,,,,1.26138404578031,1.2088608721619,3.24719773095195,7.19577493350111,0.60276709647137,1.10768150578325,0.394019060128015,0.377690730063188,0.386849484987859,0.351172266886425,0.415887259746162,0.47900013198407,
W0_S1_G13,A,A|MK|S1311B|W0|S1|G13|_Z|_Z|_Z|XDC_R_B1GQ|_T|_X,GRG_G14_GDP_PT,MK,S1311B,P1Y,XDC_R_B1GQ,0,GFSR,,,,,,,,,,,,,,,,0.371559857285044,0.17399900190838,0.0139289740378504,,,,,,0.507810349259102,0.505552742920715,0.736552085124678,0.511002584237108,
W0_S1_G13,A,A|CO|S1311B|W0|S1|G13|_Z|_Z|_Z|XDC_R_B1GQ|_T|_X,GRG_G14_GDP_PT,CO,S1311B,P1Y,XDC_R_B1GQ,0,GFSR,2.28809591091053,0.0711009118236978,0.105230321383453,0.100994794861061,0,0,0,0,0.000327613658559684,0.472456097844253,0.0505731478119316,,,0.951673036038848,0.0496103443570031,0.070239569491645,0.0242251848147164,0.0393371077221439,0.0597814562777163,0.288007458679037,0.0338786693190243,0.0345155784698674,-0.0412472901360954,1.61722600376919,0.315740360471031,0.350968317753268,0.129150936613209,
W0_S1_G13,A,A|MH|S1311B|W0|S1|G13|_Z|_Z|_Z|XDC_R_B1GQ|_T|_X,GRG_G14_GDP_PT,MH,S1311B,P1Y,XDC_R_B1GQ,0,GFSR,,,,,,,,,,,,,,,,,,,44.3788131435935,43.9832512178942,41.5980268849874,37.8542366832838,32.1071553512046,32.6732347641824,28.8419859681944,31.8254047277264,31.4239604692525,
W0_S1_G13,A,A|TR|S1311B|W0|S1|G13|_Z|_Z|_Z|XDC_R_B1GQ|_T|_X,GRG_G14_GDP_PT,TR,S1311B,P1Y,XDC_R_B1GQ,0,GFSR,0.30226209874334,0.972343784972387,0.112946962840239,0.0585358845653901,0.0176891984853617,0.0692881959003616,0.00881718030909344,0.00425489051731884,0,0.00701819247810454,0,8.96390463774498E-06,,,,,0.000660797541464451,0.113852311806289,0.702637664470089,0.683012807783623,0.738540404467437,0.241760340233495,0.381976970064208,0.457900230126368,0.399590903270647,0.398206128289209,0.578826347758241,
W0_S1_G13,A,A|PK|S1311B|W0|S1|G13|_Z|_Z|_Z|XDC_R_B1GQ|_T|_X,GRG_G14_GDP_PT,PK,S1311B,P1Y,XDC_R_B1GQ,0,GFSR,0.838486765050363,1.03708075145077,0.623216063723863,0,0.362885145090001,0.2954606356182,0.226582397886992,0,0,0,0.992940091664855,1.11117366248341,2.04677653357768,1.1783068479215,0.611336757325032,0.285578896516497,0.34001424596725,0.29885818187688,0.322616862576639,0.14867754261515,0.859406970984589,0.19207241672886,0.227650712094381,0.498112928334053,0.152689395810824,,,
W0_S1_G13,A,A|CG|S1311B|W0|S1|G13|_Z|_Z|_Z|XDC_R_B1GQ|_T|_X,GRG_G14_GDP_PT,CG,S1311B,P1Y,XDC_R_B1GQ,0,GFSR,,,,,,,,,,,,0.180637601913782,0.175780322105563,0.487252682350625,4.05856116540435,1.46286682268664,1.98881907683174,1.76506903131665,4.93756720577586,1.31137197705477,22.3456730880299,0.408165883703185,0.19821683456867,0.874807078127328,0.44684292661734,0.818751108128451,0.866395024662235,
W0_S1_G13,A,A|ES|S1311B|W0|S1|G13|_Z|_Z|_Z|XDC_R_B1GQ|_T|_X,GRG_G14_GDP_PT,ES,S1311B,P1Y,XDC_R_B1GQ,0,GFSR,0.415588558001745,0.35461698498216,0.297048561019065,0.335720168219362,0.255282234053066,0.895870096918542,0.797119228766188,0.921805681547433,1.03727995667657,1.03371283196485,0.863288201160542,0.843854713463936,0.706937786271767,0.619685564649421,0.643704580808433,0.533223865905266,0.481063995698302,0.538486519794931,0.529382094898169,0.400728800019277,0.904513129178759,2.17215224404038,3.33385268495169,1.2110557957322,1.15050263976278,1.36151627079345,1.01988506541719,
W0_S1_G13,A,A|BI|S1311B|W0|S1|G13|_Z|_Z|_Z|XDC_R_B1GQ|_T|_X,GRG_G14_GDP_PT,BI,S1311B,P1Y,XDC_R_B1GQ,0,GFSR,,4.19969195383991,1.55252519065177,6.33975418205151,3.56405208577002,1.3697155502803,0.0562965917497879,0,0,0,,,,,,,,,,,30.7785099600287,21.3985715369987,11.7406508388768,11.301130710459,,,,
W0_S1_G13,A,A|TH|S1311B|W0|S1|G13|_Z|_Z|_Z|XDC_R_B1GQ|_T|_X,GRG_G14_GDP_PT,TH,S1311B,P1Y,XDC_R_B1GQ,0,GFSR,0.291808981531429,0.193768819012723,0.118270390912256,0.110558217879973,0.104524422011932,0.089339718309592,0.067822114622823,0.0637963747099706,0.0953938895587613,0.0837192037030194,0.0856242910255447,0.0711504349942648,0.053641704817926,0.0400898991373216,0.0321829563443817,0.0247428263966383,0.0200764107084507,0.0185818968000972,0.0175132575359547,0.0139913876216318,0.0119724456107247,0.0228990384096641,0.0132989172396096,0.0167256732093683,0.0406551507872126,0.13622954589254,0.0947814914874872,
W0_S1_G13,A,A|TL|S1311B|W0|S1|G13|_Z|_Z|_Z|XDC_R_B1GQ|_T|_X,GRG_G14_GDP_PT,TL,S1311B,P1Y,XDC_R_B1GQ,0,GFSR,,,,,,,,,,,,,,,,,,,,,,,,,18.1098466105888,41.2113593140573,46.0479627666236,
W0_S1_G13,A,A|BR|S1311B|W0|S1|G13|_Z|_Z|_Z|XDC_R_B1GQ|_T|_X,GRG_G14_GDP_PT,BR,S1311B,P1Y,XDC_R_B1GQ,0,GFSR,0.0226702036382528,0.00609219113797304,0.00821496428362732,0.00825444321201019,0.0350895877533976,,,0.000661702845007137,0.00612559871741536,,,,,,,,,,,,0.00753093183545312,0.0108202598641983,0.0134350818848707,0.00783150382107198,0.00887195956792858,0.00930972487156224,0.0102146766440159,
W0_S1_G13,A,A|AT|S1311B|W0|S1|G13|_Z|_Z|_Z|XDC_R_B1GQ|_T|_X,GRG_G14_GDP_PT,AT,S1311B,P1Y,XDC_R_B1GQ,0,GFSR,0.0471360409013995,0.0498946382184981,0.0383438347946869,0.0502470995852401,0.0538963746900973,,,,,,,,,,,,,,,,,,,,,,,
W0_S1_G13,A,A|KE|S1311B|W0|S1|G13|_Z|_Z|_Z|XDC_R_B1GQ|_T|_X,GRG_G14_GDP_PT,KE,S1311B,P1Y,XDC_R_B1GQ,0,GFSR,,1.18886696049815,1.38852832695729,1.6541261623615,0.973857208263718,0.908562288053369,0.806672195068252,0.611209829834558,0.713521292501459,0.524663673651164,0.0548676279066203,2.10854040570363,0.586862478513582,1.17152399462566,1.1343921254124,0.939348142860918,1.07784319644571,0.720199179184896,1.33516816763845,0.686831281899425,0.653455429004692,0.641274895558614,0.35871233192471,0.436722652346337,0.49898314068097,0.44911501850209,0.413437009900691,
W0_S1_G13,A,A|OM|S1311B|W0|S1|G13|_Z|_Z|_Z|XDC_R_B1GQ|_T|_X,GRG_G14_GDP_PT,OM,S1311B,P1Y,XDC_R_B1GQ,0,GFSR,0.151980401477146,0.547844293198452,0.0195377178128869,0.416345122111318,0.627295233675171,0.258886270878746,0.190917462141589,0.353443522587736,0.170898607279074,0.0970824964852364,0.0426355750071889,0,0.0240573140726335,0.0472967993075638,0.0901986143211943,0,0,0.0293478031325693,0.116759527403074,0.301758673210458,0.0425626110522607,0.0518572803274881,0.0203421528112409,0.019293909445034,,,,
W0_S1_G13,A,A|LR|S1311B|W0|S1|G13|_Z|_Z|_Z|XDC_R_B1GQ|_T|_X,GRG_G14_GDP_PT,LR,S1311B,P1Y,XDC_R_B1GQ,0,GFSR,,,,,,,,,,,,,,,,0.444408663172935,0.132106941911854,0.159292463624628,0.524856264407767,,1.22407179169285,2.61641337878513,1.61812294021433,1.85387320996919,,,,
W0_S1_G13,A,A|JM|S1311B|W0|S1|G13|_Z|_Z|_Z|XDC_R_B1GQ|_T|_X,GRG_G14_GDP_PT,JM,S1311B,P1Y,XDC_R_B1GQ,0,GFSR,,,,,,,,,,,,,,,,,,,,,,,,,,,,
W0_S1_G13,A,A|ST|S1311B|W0|S1|G13|_Z|_Z|_Z|XDC_R_B1GQ|_T|_X,GRG_G14_GDP_PT,ST,S1311B,P1Y,XDC_R_B1GQ,0,GFSR,,,,,,,,,,,,,17.9007776910762,19.5697531187666,18.9686010738411,14.8683435306252,15.1596313283995,123.637350721217,27.4290763583703,14.3791559201098,19.4747609733876,21.865992451239,16.9892629518973,,,,,
W0_S1_G13,A,A|IQ|S1311B|W0|S1|G13|_Z|_Z|_Z|XDC_R_B1GQ|_T|_X,GRG_G14_GDP_PT,IQ,S1311B,P1Y,XDC_R_B1GQ,0,GFSR,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00188694807387587,0.0012117920669284,
W0_S1_G13,A,A|AO|S1311B|W0|S1|G13|_Z|_Z|_Z|XDC_R_B1GQ|_T|_X,GRG_G14_GDP_PT,AO,S1311B,P1Y,XDC_R_B1GQ,0,GFSR,,,,,,,,,,0,0,0,0,0,0.455064924239044,0,9.56382519195216E-06,0,0,0,0,0,0,0,0,0,0,
W0_S1_G13,A,A|KR|S1311B|W0|S1|G13|_Z|_Z|_Z|XDC_R_B1GQ|_T|_X,GRG_G14_GDP_PT,KR,S1311B,P1Y,XDC_R_B1GQ,0,GFSR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0.0324243454750612,0.0193211183254787,
W0_S1_G13,A,A|WS|S1311B|W0|S1|G13|_Z|_Z|_Z|XDC_R_B1GQ|_T|_X,GRG_G14_GDP_PT,WS,S1311B,P1Y,XDC_R_B1GQ,0,GFSR,,,,,,,,,,,,,,,,,,,,,0.858265699366869,5.95558552552993,2.67596733171328,2.61711544127356,4.38452454476434,2.11227495529827,2.21020280443667,
W0_S1_G13,A,A|GR|S1311B|W0|S1|G13|_Z|_Z|_Z|XDC_R_B1GQ|_T|_X,GRG_G14_GDP_PT,GR,S1311B,P1Y,XDC_R_B1GQ,0,GFSR,1.28887736038213,1.30451878667704,1.53920902009707,1.79994670534193,1.75685200894194,0.396501332416402,0.360064831080097,0.345212357905014,0.344874384295442,0.467153502903826,0.191154502396511,0.180033378451187,0.228188986975487,0.183337525502362,0.16157674120878,0.134509792112105,0.179471408506302,0.113882979866349,0.300838877639572,0.181868700901766,0.166348863651446,0.175337754614088,0.310662956841907,1.41928769913758,0.474314519981342,6.5339761065926,0.295074138087874,
W0_S1_G13,A,A|RW|S1311B|W0|S1|G13|_Z|_Z|_Z|XDC_R_B1GQ|_T|_X,GRG_G14_GDP_PT,RW,S1311B,P1Y,XDC_R_B1GQ,0,GFSR,0,0,0,,,,,,,,,,,,,,,,9.99063827434161,10.121433797612,10.4712088669736,10.4916602514755,,,8.67910720819612,6.98333457010242,5.64692665145888,4.37456204200827
W0_S1_G13,A,A|ZW|S1311B|W0|S1|G13|_Z|_Z|_Z|XDC_R_B1GQ|_T|_X,GRG_G14_GDP_PT,ZW,S1311B,P1Y,XDC_R_B1GQ,0,GFSR,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,
W0_S1_G13,A,A|RO|S1311B|W0|S1|G13|_Z|_Z|_Z|XDC_R_B1GQ|_T|_X,GRG_G14_GDP_PT,RO,S1311B,P1Y,XDC_R_B1GQ,0,GFSR,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0.391081187844201,
W0_S1_G13,A,A|GT|S1311B|W0|S1|G13|_Z|_Z|_Z|XDC_R_B1GQ|_T|_X,GRG_G14_GDP_PT,GT,S1311B,P1Y,XDC_R_B1GQ,0,GFSR,0.266036912144813,0.0366470566253517,0.536463888059026,0.0310746875436027,0.10923884429579,0.0506194594174365,0.0620067564513583,0.0566658145177641,0.0831045552788432,0.154487387522741,0.261213091030297,0.384908207288307,0.255293932315448,0.216674969160115,0.163862633900441,0.173249762912256,0.160984284018046,0.16033771393643,0.122654598364493,0.158994875830691,0.125326539841378,0.1541716388899,0.103110865252122,0.0910835858006319,0.0394812251793679,0.0255176096622997,0.0129851642671612,
W0_S1_G13,A,A|FI|S1311B|W0|S1|G13|_Z|_Z|_Z|XDC_R_B1GQ|_T|_X,GRG_G14_GDP_PT,FI,S1311B,P1Y,XDC_R_B1GQ,0,GFSR,0.32451159088717,0.379845320450781,0.503461713586289,0.177508598973349,0.149903085346556,,,,,,,,,,,,,,,,,,,,,,,
W0_S1_G13,A,A|AF|S1311B|W0|S1|G13|_Z|_Z|_Z|XDC_R_B1GQ|_T|_X,GRG_G14_GDP_PT,AF,S1311B,P1Y,XDC_R_B1GQ,0,GFSR,,,,,,,,,,,,,,7.42827790579995,12.4310893355002,10.6695909124861,10.8729390579349,12.6056317219728,10.5338481610017,11.1249393860043,11.8651940256622,11.1861877036878,12.0113254505842,17.5763108834045,15.2166859182152,14.5796811090811,,
W0_S1_G13,A,A|MG|S1311B|W0|S1|G13|_Z|_Z|_Z|XDC_R_B1GQ|_T|_X,GRG_G14_GDP_PT,MG,S1311B,P1Y,XDC_R_B1GQ,0,GFSR,0,0,0,0,0,0,,,,,,,,,,,,,6.09667394747704,1.14939113510608,1.94540679884019,1.94821427045159,1.20738489653167,1.26572517805444,2.30020053059058,1.48407795027081,3.53956653371335,
W0_S1_G13,A,A|SY|S1311B|W0|S1|G13|_Z|_Z|_Z|XDC_R_B1GQ|_T|_X,GRG_G14_GDP_PT,SY,S1311B,P1Y,XDC_R_B1GQ,0,GFSR,0.2843534778331,3.20800862744091,1.68178026531765,0.692197073147152,0.249752519753962,0.156924558868602,0.258808986519642,,0.0126511175997288,0,0.00409317391342827,0,0,0,0,0,0,0.0128356026910163,0,3.96959134248007E-05,,,,,,,,
W0_S1_G13,A,A|UA|S1311B|W0|S1|G13|_Z|_Z|_Z|XDC_R_B1GQ|_T|_X,GRG_G14_GDP_PT,UA,S1311B,P1Y,XDC_R_B1GQ,0,GFSR,,,,,,,,,,0.191839833700388,0.80943641692563,1.3017165857701,1.38145956658039,0.930646960314399,0.562448258116484,0.359875362160389,0.306078744393984,0.593285102235903,0.790888345903742,0.888492801797597,0.642092526400246,0.246155550307656,0.111425182729882,0.214207052630429,0.47267812075631,0.24863920536835,0.347472412933632,
W0_S1_G13,A,A|SN|S1311B|W0|S1|G13|_Z|_Z|_Z|XDC_R_B1GQ|_T|_X,GRG_G14_GDP_PT,SN,S1311B,P1Y,XDC_R_B1GQ,0,GFSR,,,,,,,3.92832132341178,2.40539962967167,2.54072185671037,1.9449453547393,1.4977034662875,1.7256472106165,,,,,,,,3.03121430901264,2.52894259039369,2.21140565129906,2.83485535676502,2.55295141379552,4.11975140549246,2.87085435989466,2.80140378636079,
W0_S1_G13,A,A|EG|S1311B|W0|S1|G13|_Z|_Z|_Z|XDC_R_B1GQ|_T|_X,GRG_G14_GDP_PT,EG,S1311B,P1Y,XDC_R_B1GQ,0,GFSR,1.41320631766756,2.41182099593776,2.28154914056169,1.97918542528682,1.52764888497956,0.958503478658153,0.810087435521186,0.514717603500885,0.558912260113718,0.509841372972076,0.495795812233678,0.416529302277084,0.960833362249076,0.651038235011325,0.858938223838811,0.373353327076041,0.325775400759099,0.470733732550188,0.155406268602729,0.72853169586444,0.341512081555388,0.0912894328098654,0.603272227861707,0.279939797892926,4.50075117370892,1.04087728630468,,
W0_S1_G13,A,A|AL|S1311B|W0|S1|G13|_Z|_Z|_Z|XDC_R_B1GQ|_T|_X,GRG_G14_GDP_PT,AL,S1311B,P1Y,XDC_R_B1GQ,0,GFSR,,,,,,0.223615135257909,0.215918437865684,0.695391308292272,2.3398654598078,,,,,,,,,,,,,0.319445877018032,0.445362474329011,0.442964951203124,0.74768547019197,0.792638155349666,1.02485162083862,
W0_S1_G13,A,A|AZ|S1311B|W0|S1|G13|_Z|_Z|_Z|XDC_R_B1GQ|_T|_X,GRG_G14_GDP_PT,AZ,S1311B,P1Y,XDC_R_B1GQ,0,GFSR,,,,,,,,,,,,,,,,,,,9.99852653293199,13.8055980787326,13.936418226775,17.6058251478278,18.3756019737513,19.6678813966102,15.8313806211829,14.9848855885973,,
W0_S1_G13,A,A|FR|S1311B|W0|S1|G13|_Z|_Z|_Z|XDC_R_B1GQ|_T|_X,GRG_G14_GDP_PT,FR,S1311B,P1Y,XDC_R_B1GQ,0,GFSR,0.387938723965911,0.598895340032047,0.490801618774237,0.505772146104101,0.465181243566944,,,,,,,,,,,,,,,,,,,,,,,
W0_S1_G13,A,A|CV|S1311B|W0|S1|G13|_Z|_Z|_Z|XDC_R_B1GQ|_T|_X,GRG_G14_GDP_PT,CV,S1311B,P1Y,XDC_R_B1GQ,0,GFSR,,,,,,,,,,,,,,,,7.67040908170358,6.57174347508743,4.39787833306606,4.35412508055057,5.5470516248853,6.81270399728655,2.93615545347611,2.79515349541504,,,,,
W0_S1_G13,A,A|NZ|S1311B|W0|S1|G13|_Z|_Z|_Z|XDC_R_B1GQ|_T|_X,GRG_G14_GDP_PT,NZ,S1311B,P1Y,XDC_R_B1GQ,0,GFSR,0,0,0,0,0,0,0,0,0,0,0,0,0.0821917295764532,0.0796513598237736,0.0729937313296249,0.0736112493777999,,,,,,,,,,,,
W0_S1_G13,A,A|ZA|S1311B|W0|S1|G13|_Z|_Z|_Z|XDC_R_B1GQ|_T|_X,GRG_G14_GDP_PT,ZA,S1311B,P1Y,XDC_R_B1GQ,0,GFSR,0.201691802883892,0.319654982994589,0.305949864876486,0.457751934451928,0.189830180580493,0.0193306967918137,0.0253698722524507,0.0392537799541186,0.072079594778759,0.0598979578390254,0.0549494676241964,0.0232281597944451,0.0349964880284901,0.0150705328089572,0.0618979929203324,0.0427633545503015,0.00837229531368925,0.0407205112865501,0.0652578677730394,0.0541138272592523,0.0517697910631992,0.0702200215037476,0.0623797173192626,0.107433216330065,0.116586460724862,0.060296374237825,0.0414583397387054,
W0_S1_G13,A,A|GE|S1311B|W0|S1|G13|_Z|_Z|_Z|XDC_R_B1GQ|_T|_X,GRG_G14_GDP_PT,GE,S1311B,P1Y,XDC_R_B1GQ,0,GFSR,,,,,,,,,,,,0.720707426173006,0.3031105326235,0.565150346167551,1.47287915261474,0.899238599219594,1.40682538700637,1.22750803444704,3.23514955805229,2.15557088142837,2.27253397445552,1.08075971492158,1.23436580629323,0.889845598131548,0.956073407882071,0.993841844969839,0.874958022943915,
W0_S1_G13,A,A|VN|S1311B|W0|S1|G13|_Z|_Z|_Z|XDC_R_B1GQ|_T|_X,GRG_G14_GDP_PT,VN,S1311B,P1Y,XDC_R_B1GQ,0,GFSR,,,,,0.672140880728601,0.707757370288171,0.567202255575528,0.824554243297707,0.593602499612206,0.590335598661806,0.459191298007907,0.417831059952836,0.419962595331509,0.483989547521123,0.402204927394811,0.414550968762616,0.743901692312765,0.482206407121127,0.582470683092757,0.437111592245857,0.549997497483581,0.435378505547002,0.316353604881219,0.310353486036325,,,,
W0_S1_G13,A,A|XK|S1311B|W0|S1|G13|_Z|_Z|_Z|XDC_R_B1GQ|_T|_X,GRG_G14_GDP_PT,XK,S1311B,P1Y,XDC_R_B1GQ,0,GFSR,,,,,,,,,,,,,,,,,,,,,,,,,,,,
W0_S1_G13,A,A|BO|S1311B|W0|S1|G13|_Z|_Z|_Z|XDC_R_B1GQ|_T|_X,GRG_G14_GDP_PT,BO,S1311B,P1Y,XDC_R_B1GQ,0,GFSR,0.286858826328036,0.820086490461307,1.37457941246191,4.51613470578821,1.84539619195874,1.1813219896315,1.37492309182134,1.29959125069641,1.16098462016533,1.62824394298052,1.55271213725765,2.11259174191656,3.74305185382824,3.69958315174601,3.90658027325891,2.82348657589587,15.4314904872758,2.43312887608627,,,,,,,,,,
W0_S1_G13,A,A|MX|S1311B|W0|S1|G13|_Z|_Z|_Z|XDC_R_B1GQ|_T|_X,GRG_G14_GDP_PT,MX,S1311B,P1Y,XDC_R_B1GQ,0,GFSR,0,9.88584566860322E-05,0,0,0,0,0,0,0,0,0,,,,,,,,2.89641800060925E-06,0.00675996805882951,0.00470414060474447,0.00129458660294719,0.00522412424026371,0.000231482076613811,0.000997134571278484,0.00218067232562353,0.00392446903520305,
W0_S1_G13,A,A|AR|S1311B|W0|S1|G13|_Z|_Z|_Z|XDC_R_B1GQ|_T|_X,GRG_G14_GDP_PT,AR,S1311B,P1Y,XDC_R_B1GQ,0,GFSR,0,0,0,0,0,0,0,0,0,0,0,0,0.386499619902197,0.308804815630478,0.497998788984542,0.567791115148805,0.685482708863146,0.631797687167389,0.714524241107974,1.72239729580187,0.921153472265507,0.952311632358367,1.0821012986096,1.1401428554901,1.11362388125617,1.25657206056265,1.24610611055704,
W0_S1_G13,A,A|PG|S1311B|W0|S1|G13|_Z|_Z|_Z|XDC_R_B1GQ|_T|_X,GRG_G14_GDP_PT,PG,S1311B,P1Y,XDC_R_B1GQ,0,GFSR,4.80450321195706,5.75317045984134,3.09369514475438,2.48438392026832,1.9831508225048,2.07448137846788,1.62044077104949,2.93302736478125,2.59877401086795,3.50910611032985,2.77307102364438,0.711976193419345,0.266570338892222,,,,,,,,,,,,1.5321170590417,1.40553643418613,2.25822721880951,
W0_S1_G13,A,A|TO|S1311B|W0|S1|G13|_Z|_Z|_Z|XDC_R_B1GQ|_T|_X,GRG_G14_GDP_PT,TO,S1311B,P1Y,XDC_R_B1GQ,0,GFSR,,,,,,,,,,,,,,,,,,,,,,,,13.0358154137713,16.6503371095296,12.1197747408176,15.9457348723633,
