AIDTYPE,DATATYPE,DONOR,PART,POWERCODE,RECIPIENT,REFERENCEPERIOD,TIME_FORMAT,Time,UNIT,Value
201,A,20001,1,6,257,,P1Y,2007,USD,0.52
201,A,20001,1,6,257,,P1Y,2008,USD,0.41
201,A,20001,1,6,257,,P1Y,2009,USD,0.63
201,A,20001,1,6,257,,P1Y,2010,USD,0.83
201,A,20001,1,6,257,,P1Y,2011,USD,0.71
201,A,20001,1,6,257,,P1Y,2012,USD,0.81
201,A,20001,1,6,257,,P1Y,2013,USD,0.39
201,A,20001,1,6,257,,P1Y,2014,USD,0.07
201,A,20001,1,6,257,,P1Y,2015,USD,0.03
201,A,20001,1,6,257,,P1Y,2016,USD,0
204,A,20001,1,6,10005,,P1Y,2007,USD,340.25
204,A,20001,1,6,10005,,P1Y,2008,USD,236.1
204,A,20001,1,6,10005,,P1Y,2009,USD,222.03
204,A,20001,1,6,10005,,P1Y,2010,USD,1165.18
204,A,20001,1,6,10005,,P1Y,2011,USD,730.28
204,A,20001,1,6,10005,,P1Y,2012,USD,864.57
204,A,20001,1,6,10005,,P1Y,2013,USD,988.97
204,A,20001,1,6,10005,,P1Y,2014,USD,869.81
204,A,20001,1,6,10005,,P1Y,2015,USD,753.84
204,A,20001,1,6,10005,,P1Y,2016,USD,1375.2
205,A,4,1,6,10003,,P1Y,2007,USD,-157.9
205,A,4,1,6,10003,,P1Y,2008,USD,-479.63
205,A,4,1,6,10003,,P1Y,2009,USD,-215.89
205,A,4,1,6,10003,,P1Y,2010,USD,-125.22
205,A,4,1,6,10003,,P1Y,2011,USD,-200.56
205,A,4,1,6,10003,,P1Y,2012,USD,-311.15
205,A,4,1,6,10003,,P1Y,2013,USD,-378.92
205,A,4,1,6,10003,,P1Y,2014,USD,-67.94
205,A,4,1,6,10003,,P1Y,2015,USD,-205.25
205,A,4,1,6,10003,,P1Y,2016,USD,-224.81
205,A,12,1,6,10001,,P1Y,2007,USD,-26.19
205,A,12,1,6,10001,,P1Y,2008,USD,-14.73
205,A,12,1,6,10001,,P1Y,2009,USD,-13.34
205,A,12,1,6,10001,,P1Y,2010,USD,-37.57
205,A,12,1,6,10001,,P1Y,2011,USD,-56.63
205,A,12,1,6,10001,,P1Y,2012,USD,-27.64
205,A,12,1,6,10001,,P1Y,2013,USD,-1.72
205,A,12,1,6,10001,,P1Y,2014,USD,-72.65
201,A,820,1,6,10001,,P1Y,2013,USD,0.1
205,A,4,1,6,9998,,P1Y,2007,USD,-2.12
205,A,4,1,6,9998,,P1Y,2008,USD,-0.22
205,A,4,1,6,9998,,P1Y,2009,USD,-8.1
205,A,4,1,6,9998,,P1Y,2010,USD,-10.04
205,A,4,1,6,9998,,P1Y,2011,USD,-7.67
205,A,4,1,6,9998,,P1Y,2012,USD,-47.73
205,A,4,1,6,9998,,P1Y,2013,USD,-61.3
205,A,4,1,6,9998,,P1Y,2014,USD,-444.97
205,A,4,1,6,9998,,P1Y,2015,USD,-152.04
205,A,4,1,6,9998,,P1Y,2016,USD,-100.06
205,A,20001,1,6,10011,,P1Y,2007,USD,-671.98
205,A,20001,1,6,10011,,P1Y,2008,USD,-1080.85
205,A,20001,1,6,10011,,P1Y,2009,USD,-371.5
205,A,20001,1,6,10011,,P1Y,2010,USD,-777.19
205,A,20001,1,6,10011,,P1Y,2011,USD,-1509.37
205,A,20001,1,6,10011,,P1Y,2012,USD,-1829.25
205,A,20001,1,6,10011,,P1Y,2013,USD,-581.05
205,A,20001,1,6,10011,,P1Y,2014,USD,-575.44
205,A,20001,1,6,10011,,P1Y,2015,USD,-205.23
205,A,20001,1,6,10011,,P1Y,2016,USD,-466.88
201,A,20001,1,6,860,,P1Y,2007,USD,0.43
201,A,20001,1,6,860,,P1Y,2008,USD,0.63
201,A,20001,1,6,860,,P1Y,2009,USD,0.44
201,A,20001,1,6,860,,P1Y,2010,USD,0.77
201,A,20001,1,6,860,,P1Y,2011,USD,0.52
201,A,20001,1,6,860,,P1Y,2012,USD,0.64
201,A,20001,1,6,860,,P1Y,2013,USD,0.14
201,A,20001,1,6,860,,P1Y,2014,USD,0.12
201,A,20001,1,6,860,,P1Y,2015,USD,0.08
201,A,20001,1,6,860,,P1Y,2016,USD,0.08
201,A,801,1,6,10004,,P1Y,2007,USD,6.64
201,A,801,1,6,10004,,P1Y,2008,USD,4.93
201,A,801,1,6,10004,,P1Y,2009,USD,8.58
201,A,801,1,6,10004,,P1Y,2010,USD,9.82
201,A,801,1,6,10004,,P1Y,2011,USD,14.04
201,A,801,1,6,10004,,P1Y,2012,USD,15.83
201,A,801,1,6,10004,,P1Y,2013,USD,15.33
201,A,801,1,6,10004,,P1Y,2014,USD,2.24
201,A,801,1,6,10004,,P1Y,2015,USD,0.86
201,A,801,1,6,10004,,P1Y,2016,USD,1.3
204,A,20001,1,6,256,,P1Y,2007,USD,8.13
204,A,20001,1,6,256,,P1Y,2008,USD,18.98
204,A,20001,1,6,256,,P1Y,2010,USD,13.25
204,A,20001,1,6,256,,P1Y,2011,USD,12.07
204,A,20001,1,6,256,,P1Y,2012,USD,38.58
204,A,20001,1,6,256,,P1Y,2013,USD,58.61
204,A,20001,1,6,256,,P1Y,2014,USD,0.07
205,A,2,1,6,10011,,P1Y,2007,USD,-0.31
205,A,2,1,6,10011,,P1Y,2008,USD,-10.6
205,A,2,1,6,10011,,P1Y,2011,USD,-3.01
205,A,2,1,6,10011,,P1Y,2012,USD,-6.04
205,A,2,1,6,10011,,P1Y,2013,USD,-6.05
205,A,2,1,6,10011,,P1Y,2014,USD,-6.25
205,A,2,1,6,10011,,P1Y,2015,USD,-5.92
205,A,2,1,6,10011,,P1Y,2016,USD,-7.85
204,A,8,1,6,10003,,P1Y,2014,USD,143.16
204,A,8,1,6,10003,,P1Y,2015,USD,421.1
204,A,8,1,6,10003,,P1Y,2016,USD,84.33
201,A,20001,1,6,740,,P1Y,2007,USD,1.05
201,A,20001,1,6,740,,P1Y,2008,USD,1.72
201,A,20001,1,6,740,,P1Y,2009,USD,3.66
201,A,20001,1,6,740,,P1Y,2010,USD,1.2
201,A,20001,1,6,740,,P1Y,2011,USD,1.88
201,A,20001,1,6,740,,P1Y,2012,USD,2.26
201,A,20001,1,6,740,,P1Y,2013,USD,3.39
201,A,20001,1,6,740,,P1Y,2014,USD,1.11
217,A,20001,1,6,728,,P1Y,2012,USD,0.3
217,A,20001,1,6,728,,P1Y,2013,USD,6.43
217,A,20001,1,6,728,,P1Y,2014,USD,6.23
217,A,20001,1,6,728,,P1Y,2015,USD,2.76
217,A,20001,1,6,728,,P1Y,2016,USD,-25.46
204,A,18,1,6,10011,,P1Y,2015,USD,11.95
204,A,18,1,6,10011,,P1Y,2016,USD,1.25
204,A,701,1,6,10009,,P1Y,2007,USD,743.86
204,A,701,1,6,10009,,P1Y,2008,USD,336.93
204,A,701,1,6,10009,,P1Y,2009,USD,531.67
204,A,701,1,6,10009,,P1Y,2010,USD,799.39
204,A,701,1,6,10009,,P1Y,2011,USD,535.7
204,A,701,1,6,10009,,P1Y,2012,USD,368.34
204,A,701,1,6,10009,,P1Y,2013,USD,351.62
204,A,701,1,6,10009,,P1Y,2014,USD,257.81
204,A,701,1,6,10009,,P1Y,2015,USD,610.48
204,A,701,1,6,10009,,P1Y,2016,USD,47.63
204,A,12,1,6,10001,,P1Y,2007,USD,13.12
204,A,12,1,6,10001,,P1Y,2008,USD,14.28
204,A,12,1,6,10001,,P1Y,2009,USD,7.68
204,A,12,1,6,10001,,P1Y,2010,USD,1.14
204,A,12,1,6,10001,,P1Y,2011,USD,0.04
204,A,12,1,6,10001,,P1Y,2012,USD,49.12
204,A,12,1,6,10001,,P1Y,2013,USD,33.5
204,A,12,1,6,10001,,P1Y,2014,USD,71.74
204,A,20001,1,6,287,,P1Y,2013,USD,2.71
204,A,20001,1,6,287,,P1Y,2015,USD,0
204,A,20001,1,6,287,,P1Y,2016,USD,0.01
217,A,20001,1,6,255,,P1Y,2012,USD,-0.01
217,A,20001,1,6,255,,P1Y,2013,USD,1.05
217,A,20001,1,6,255,,P1Y,2015,USD,0.08
217,A,20001,1,6,255,,P1Y,2016,USD,-0.11
201,A,20001,1,6,751,,P1Y,2007,USD,10.3
201,A,20001,1,6,751,,P1Y,2008,USD,6.89
201,A,20001,1,6,751,,P1Y,2009,USD,6.11
201,A,20001,1,6,751,,P1Y,2010,USD,7.74
201,A,20001,1,6,751,,P1Y,2011,USD,6.73
201,A,20001,1,6,751,,P1Y,2012,USD,8.15
201,A,20001,1,6,751,,P1Y,2013,USD,6.19
201,A,20001,1,6,751,,P1Y,2014,USD,1.67
201,A,20001,1,6,751,,P1Y,2015,USD,3.43
201,A,20001,1,6,751,,P1Y,2016,USD,4.47
205,A,20001,1,6,274,,P1Y,2009,USD,-0.37
205,A,20001,1,6,274,,P1Y,2010,USD,-0.85
205,A,20001,1,6,274,,P1Y,2011,USD,-3.08
205,A,20001,1,6,274,,P1Y,2012,USD,-3.84
205,A,20001,1,6,274,,P1Y,2013,USD,-6.18
205,A,20001,1,6,274,,P1Y,2014,USD,-3.1
205,A,20001,1,6,274,,P1Y,2015,USD,-8.49
205,A,20001,1,6,274,,P1Y,2016,USD,-7.23
204,A,8,1,6,10007,,P1Y,2014,USD,236.6
204,A,8,1,6,10007,,P1Y,2015,USD,32.55
204,A,8,1,6,10007,,P1Y,2016,USD,16.65
205,A,4,1,6,10007,,P1Y,2007,USD,-93.6
205,A,4,1,6,10007,,P1Y,2008,USD,-109.76
205,A,4,1,6,10007,,P1Y,2009,USD,-104.88
205,A,4,1,6,10007,,P1Y,2010,USD,-113.07
205,A,4,1,6,10007,,P1Y,2011,USD,-133.08
205,A,4,1,6,10007,,P1Y,2012,USD,-138.39
205,A,4,1,6,10007,,P1Y,2013,USD,-175.69
205,A,4,1,6,10007,,P1Y,2014,USD,-92.45
205,A,4,1,6,10007,,P1Y,2015,USD,-198.01
205,A,4,1,6,10007,,P1Y,2016,USD,-208.98
205,A,20001,1,6,240,,P1Y,2010,USD,-0.01
205,A,20001,1,6,240,,P1Y,2012,USD,-0.01
205,A,20001,1,6,240,,P1Y,2013,USD,-0.07
205,A,20001,1,6,240,,P1Y,2014,USD,-0.24
205,A,20001,1,6,240,,P1Y,2015,USD,-0.09
205,A,20001,1,6,240,,P1Y,2016,USD,-0.01
205,A,20001,1,6,431,,P1Y,2007,USD,-778.92
205,A,20001,1,6,431,,P1Y,2008,USD,-835.45
205,A,20001,1,6,431,,P1Y,2009,USD,-986.56
205,A,20001,1,6,431,,P1Y,2010,USD,-939.47
205,A,20001,1,6,431,,P1Y,2011,USD,-1384.4
205,A,20001,1,6,431,,P1Y,2012,USD,-824.85
205,A,20001,1,6,431,,P1Y,2013,USD,-709.81
205,A,20001,1,6,431,,P1Y,2014,USD,-1314.26
205,A,20001,1,6,431,,P1Y,2015,USD,-1692.83
205,A,20001,1,6,431,,P1Y,2016,USD,-1062.48
204,A,50,1,6,10005,,P1Y,2007,USD,6.29
204,A,50,1,6,10005,,P1Y,2015,USD,5.64
204,A,742,1,6,9998,,P1Y,2007,USD,330.72
204,A,742,1,6,9998,,P1Y,2008,USD,493.5
204,A,742,1,6,9998,,P1Y,2009,USD,105.17
204,A,742,1,6,9998,,P1Y,2011,USD,865.17
204,A,742,1,6,9998,,P1Y,2012,USD,293.26
204,A,742,1,6,9998,,P1Y,2013,USD,777.49
204,A,742,1,6,9998,,P1Y,2014,USD,1102.26
204,A,742,1,6,9998,,P1Y,2015,USD,4728.15
205,A,12,1,6,10009,,P1Y,2007,USD,-1.38
205,A,12,1,6,10009,,P1Y,2008,USD,-2.66
205,A,12,1,6,10009,,P1Y,2009,USD,-4.92
205,A,12,1,6,10009,,P1Y,2010,USD,-0.34
205,A,12,1,6,10009,,P1Y,2011,USD,-0.3
205,A,701,1,6,10009,,P1Y,2007,USD,-654.48
205,A,701,1,6,10009,,P1Y,2008,USD,-761.37
205,A,701,1,6,10009,,P1Y,2009,USD,-249
205,A,701,1,6,10009,,P1Y,2010,USD,-226.7
205,A,701,1,6,10009,,P1Y,2011,USD,-220.47
205,A,701,1,6,10009,,P1Y,2012,USD,-218.96
205,A,701,1,6,10009,,P1Y,2013,USD,-309.69
205,A,701,1,6,10009,,P1Y,2014,USD,-315.05
205,A,701,1,6,10009,,P1Y,2015,USD,-312.47
205,A,701,1,6,10009,,P1Y,2016,USD,-525.99
205,A,8,1,6,10007,,P1Y,2007,USD,-0.05
205,A,8,1,6,10007,,P1Y,2008,USD,-0.1
205,A,8,1,6,10007,,P1Y,2013,USD,-0.1
205,A,8,1,6,10007,,P1Y,2014,USD,-131.11
205,A,8,1,6,10007,,P1Y,2015,USD,-37.54
205,A,8,1,6,10007,,P1Y,2016,USD,-54.71
205,A,301,1,6,10004,,P1Y,2007,USD,-185.67
205,A,301,1,6,10004,,P1Y,2008,USD,-2.44
205,A,301,1,6,10004,,P1Y,2009,USD,-2.25
205,A,301,1,6,10004,,P1Y,2010,USD,-1.17
205,A,301,1,6,10004,,P1Y,2011,USD,-1.39
204,A,20001,1,6,142,,P1Y,2007,USD,0.01
204,A,20001,1,6,142,,P1Y,2008,USD,51.59
204,A,20001,1,6,142,,P1Y,2009,USD,73
204,A,20001,1,6,142,,P1Y,2010,USD,124.68
204,A,20001,1,6,142,,P1Y,2011,USD,57.4
204,A,20001,1,6,142,,P1Y,2012,USD,2.07
204,A,20001,1,6,142,,P1Y,2013,USD,17.27
204,A,20001,1,6,142,,P1Y,2015,USD,10.79
204,A,20001,1,6,142,,P1Y,2016,USD,101.83
217,A,2,1,6,10007,,P1Y,2012,USD,-1.86
217,A,2,1,6,10007,,P1Y,2013,USD,12.17
217,A,2,1,6,10007,,P1Y,2015,USD,24.02
217,A,2,1,6,10007,,P1Y,2016,USD,11.59
205,A,20001,1,6,764,,P1Y,2007,USD,-446.75
205,A,20001,1,6,764,,P1Y,2008,USD,-332.03
205,A,20001,1,6,764,,P1Y,2009,USD,-267.51
205,A,20001,1,6,764,,P1Y,2010,USD,-364.64
205,A,20001,1,6,764,,P1Y,2011,USD,-345.33
205,A,20001,1,6,764,,P1Y,2012,USD,-336.25
205,A,20001,1,6,764,,P1Y,2013,USD,-338.61
205,A,20001,1,6,764,,P1Y,2014,USD,-416.47
205,A,20001,1,6,764,,P1Y,2015,USD,-375.72
205,A,20001,1,6,764,,P1Y,2016,USD,-544.82
201,A,301,1,6,9998,,P1Y,2013,USD,77.59
217,A,20001,1,6,10004,,P1Y,2007,USD,-1.16
217,A,20001,1,6,10004,,P1Y,2008,USD,0.24
217,A,20001,1,6,10004,,P1Y,2011,USD,2.89
217,A,20001,1,6,10004,,P1Y,2012,USD,-4.52
217,A,20001,1,6,10004,,P1Y,2013,USD,-1.79
217,A,20001,1,6,10004,,P1Y,2014,USD,-19.69
217,A,20001,1,6,10004,,P1Y,2015,USD,71.86
217,A,20001,1,6,10004,,P1Y,2016,USD,74.26
217,A,2,1,6,9998,,P1Y,2012,USD,-0.01
217,A,2,1,6,9998,,P1Y,2013,USD,1.94
217,A,2,1,6,9998,,P1Y,2015,USD,0.38
217,A,2,1,6,9998,,P1Y,2016,USD,4.03
204,A,8,1,6,10004,,P1Y,2014,USD,90.62
204,A,8,1,6,10004,,P1Y,2015,USD,306.61
204,A,8,1,6,10004,,P1Y,2016,USD,39.7
201,A,6,1,6,9998,,P1Y,2007,USD,93.17
201,A,6,1,6,9998,,P1Y,2008,USD,12.21
201,A,6,1,6,9998,,P1Y,2009,USD,-15.09
201,A,6,1,6,9998,,P1Y,2010,USD,29.27
201,A,6,1,6,9998,,P1Y,2011,USD,180.13
201,A,6,1,6,9998,,P1Y,2012,USD,108.16
201,A,6,1,6,9998,,P1Y,2013,USD,160.9
201,A,6,1,6,9998,,P1Y,2014,USD,47.61
201,A,6,1,6,9998,,P1Y,2015,USD,13.67
204,A,20001,1,6,489,,P1Y,2009,USD,7.73
204,A,20001,1,6,489,,P1Y,2011,USD,4.64
204,A,20001,1,6,489,,P1Y,2014,USD,2.5
204,A,20001,1,6,489,,P1Y,2015,USD,1.78
204,A,20001,1,6,489,,P1Y,2016,USD,0.38
204,A,6,1,6,10007,,P1Y,2007,USD,28.14
204,A,6,1,6,10007,,P1Y,2008,USD,853.26
204,A,6,1,6,10007,,P1Y,2014,USD,18.14
204,A,6,1,6,10007,,P1Y,2015,USD,5.19
204,A,6,1,6,10007,,P1Y,2016,USD,11.19
201,A,20001,1,6,10005,,P1Y,2007,USD,2.06
201,A,20001,1,6,10005,,P1Y,2008,USD,1.43
201,A,20001,1,6,10005,,P1Y,2009,USD,2.6
201,A,20001,1,6,10005,,P1Y,2010,USD,2.43
201,A,20001,1,6,10005,,P1Y,2011,USD,1.87
201,A,20001,1,6,10005,,P1Y,2012,USD,1.9
201,A,20001,1,6,10005,,P1Y,2013,USD,10.64
201,A,20001,1,6,10005,,P1Y,2014,USD,0.22
201,A,20001,1,6,10005,,P1Y,2015,USD,0.97
201,A,20001,1,6,10005,,P1Y,2016,USD,0.05
205,A,302,1,6,10004,,P1Y,2007,USD,-174.41
205,A,302,1,6,10004,,P1Y,2008,USD,-17.71
205,A,302,1,6,10004,,P1Y,2009,USD,-12.33
205,A,302,1,6,10004,,P1Y,2010,USD,-12.09
205,A,302,1,6,10004,,P1Y,2011,USD,-74.23
205,A,302,1,6,10004,,P1Y,2012,USD,-21.23
205,A,302,1,6,10004,,P1Y,2013,USD,-52.81
205,A,302,1,6,10004,,P1Y,2014,USD,-41.07
205,A,302,1,6,10004,,P1Y,2015,USD,-87.33
205,A,302,1,6,10004,,P1Y,2016,USD,-47.25
205,A,20001,1,6,789,,P1Y,2014,USD,-1.65
205,A,20001,1,6,789,,P1Y,2015,USD,-2.52
205,A,20001,1,6,789,,P1Y,2016,USD,-0.84
205,A,20001,1,6,755,,P1Y,2007,USD,-404.94
205,A,20001,1,6,755,,P1Y,2008,USD,-589.5
205,A,20001,1,6,755,,P1Y,2009,USD,-328.73
205,A,20001,1,6,755,,P1Y,2010,USD,-316.65
205,A,20001,1,6,755,,P1Y,2011,USD,-326.86
205,A,20001,1,6,755,,P1Y,2012,USD,-302.44
205,A,20001,1,6,755,,P1Y,2013,USD,-293.71
205,A,20001,1,6,755,,P1Y,2014,USD,-687.39
205,A,20001,1,6,755,,P1Y,2015,USD,-583.05
205,A,20001,1,6,755,,P1Y,2016,USD,-622.6
204,A,2,1,6,10008,,P1Y,2012,USD,31.19
204,A,2,1,6,10008,,P1Y,2013,USD,28.49
204,A,2,1,6,10008,,P1Y,2014,USD,6.92
204,A,2,1,6,10008,,P1Y,2015,USD,5.98
204,A,2,1,6,10008,,P1Y,2016,USD,9.81
204,A,18,1,6,10005,,P1Y,2008,USD,7.46
204,A,18,1,6,10005,,P1Y,2009,USD,7.73
204,A,18,1,6,10005,,P1Y,2011,USD,1.49
204,A,18,1,6,10005,,P1Y,2012,USD,0.51
204,A,18,1,6,10005,,P1Y,2013,USD,0.08
204,A,18,1,6,10005,,P1Y,2014,USD,4.9
204,A,18,1,6,10005,,P1Y,2015,USD,1.72
204,A,18,1,6,10005,,P1Y,2016,USD,14.75
217,A,2,1,6,10003,,P1Y,2012,USD,5.39
217,A,2,1,6,10003,,P1Y,2013,USD,28.69
217,A,2,1,6,10003,,P1Y,2015,USD,9.44
217,A,2,1,6,10003,,P1Y,2016,USD,4.07
204,A,20001,1,6,612,,P1Y,2007,USD,18.88
204,A,20001,1,6,612,,P1Y,2008,USD,39
204,A,20001,1,6,612,,P1Y,2009,USD,27.9
204,A,20001,1,6,612,,P1Y,2010,USD,17.21
204,A,20001,1,6,612,,P1Y,2011,USD,27.11
204,A,20001,1,6,612,,P1Y,2012,USD,15.74
204,A,20001,1,6,612,,P1Y,2013,USD,57.57
204,A,20001,1,6,612,,P1Y,2014,USD,5.45
204,A,20001,1,6,612,,P1Y,2015,USD,19.55
204,A,20001,1,6,612,,P1Y,2016,USD,26.1
204,A,20001,1,6,248,,P1Y,2007,USD,20.99
204,A,20001,1,6,248,,P1Y,2008,USD,68.19
204,A,20001,1,6,248,,P1Y,2009,USD,113.81
204,A,20001,1,6,248,,P1Y,2010,USD,4.18
204,A,20001,1,6,248,,P1Y,2011,USD,29.99
204,A,20001,1,6,248,,P1Y,2012,USD,66.97
204,A,20001,1,6,248,,P1Y,2013,USD,106.81
204,A,20001,1,6,248,,P1Y,2014,USD,197.83
204,A,20001,1,6,248,,P1Y,2015,USD,217.33
204,A,20001,1,6,248,,P1Y,2016,USD,58.82
204,A,302,1,6,10004,,P1Y,2007,USD,56.91
204,A,302,1,6,10004,,P1Y,2008,USD,19.72
204,A,302,1,6,10004,,P1Y,2009,USD,26.36
204,A,302,1,6,10004,,P1Y,2010,USD,53.42
204,A,302,1,6,10004,,P1Y,2011,USD,126.11
204,A,302,1,6,10004,,P1Y,2012,USD,40.55
204,A,302,1,6,10004,,P1Y,2013,USD,99.32
204,A,302,1,6,10004,,P1Y,2014,USD,63.7
204,A,302,1,6,10004,,P1Y,2015,USD,407.29
204,A,302,1,6,10004,,P1Y,2016,USD,112.59
205,A,18,1,6,10005,,P1Y,2008,USD,-1.04
205,A,18,1,6,10005,,P1Y,2009,USD,-0.58
205,A,18,1,6,10005,,P1Y,2010,USD,-0.5
205,A,18,1,6,10005,,P1Y,2011,USD,-10.8
205,A,18,1,6,10005,,P1Y,2013,USD,-1.06
205,A,18,1,6,10005,,P1Y,2014,USD,-1.06
205,A,18,1,6,10005,,P1Y,2015,USD,-0.65
205,A,18,1,6,10005,,P1Y,2016,USD,-6.45
204,A,20001,1,6,10008,,P1Y,2007,USD,3896.92
204,A,20001,1,6,10008,,P1Y,2008,USD,2932.84
204,A,20001,1,6,10008,,P1Y,2009,USD,3513.42
204,A,20001,1,6,10008,,P1Y,2010,USD,4333.07
204,A,20001,1,6,10008,,P1Y,2011,USD,6180.66
204,A,20001,1,6,10008,,P1Y,2012,USD,5596.29
204,A,20001,1,6,10008,,P1Y,2013,USD,5176.69
204,A,20001,1,6,10008,,P1Y,2014,USD,5858.53
204,A,20001,1,6,10008,,P1Y,2015,USD,8628.32
204,A,20001,1,6,10008,,P1Y,2016,USD,7887.77
201,A,50,1,6,10001,,P1Y,2011,USD,0.34
201,A,50,1,6,10001,,P1Y,2013,USD,13.91
201,A,50,1,6,10001,,P1Y,2014,USD,1.99
201,A,50,1,6,10001,,P1Y,2016,USD,15.3
204,A,6,1,6,10003,,P1Y,2008,USD,125.81
204,A,6,1,6,10003,,P1Y,2010,USD,26.97
204,A,6,1,6,10003,,P1Y,2014,USD,2.6
204,A,6,1,6,10003,,P1Y,2015,USD,0.27
204,A,6,1,6,10003,,P1Y,2016,USD,5.91
205,A,8,1,6,10003,,P1Y,2014,USD,-75.72
205,A,8,1,6,10003,,P1Y,2015,USD,-20.41
205,A,8,1,6,10003,,P1Y,2016,USD,-23.1
217,A,6,1,6,10009,,P1Y,2010,USD,-0.05
217,A,6,1,6,10009,,P1Y,2014,USD,3.87
217,A,6,1,6,10009,,P1Y,2015,USD,1.38
217,A,6,1,6,10009,,P1Y,2016,USD,2.56
205,A,20001,1,6,261,,P1Y,2007,USD,-31
205,A,20001,1,6,261,,P1Y,2008,USD,-28.91
205,A,20001,1,6,261,,P1Y,2009,USD,-20.34
205,A,20001,1,6,261,,P1Y,2010,USD,-22.51
205,A,20001,1,6,261,,P1Y,2011,USD,-32.64
205,A,20001,1,6,261,,P1Y,2012,USD,-39.86
205,A,20001,1,6,261,,P1Y,2013,USD,-82.26
205,A,20001,1,6,261,,P1Y,2014,USD,-178.12
205,A,20001,1,6,261,,P1Y,2015,USD,-100.16
205,A,20001,1,6,261,,P1Y,2016,USD,-107.08
205,A,2,1,6,10004,,P1Y,2007,USD,-130.62
205,A,2,1,6,10004,,P1Y,2008,USD,-1.59
205,A,2,1,6,10004,,P1Y,2010,USD,-4.58
205,A,2,1,6,10004,,P1Y,2011,USD,-2.97
205,A,2,1,6,10004,,P1Y,2012,USD,-17.19
205,A,2,1,6,10004,,P1Y,2013,USD,-31.46
205,A,2,1,6,10004,,P1Y,2014,USD,-23.96
205,A,2,1,6,10004,,P1Y,2015,USD,-21.61
205,A,2,1,6,10004,,P1Y,2016,USD,-27.47
205,A,20001,1,6,689,,P1Y,2016,USD,-2.74
201,A,20001,1,6,730,,P1Y,2007,USD,16.47
201,A,20001,1,6,730,,P1Y,2008,USD,18.31
201,A,20001,1,6,730,,P1Y,2009,USD,35.71
201,A,20001,1,6,730,,P1Y,2010,USD,51.63
201,A,20001,1,6,730,,P1Y,2011,USD,37.31
201,A,20001,1,6,730,,P1Y,2012,USD,37.77
201,A,20001,1,6,730,,P1Y,2013,USD,44.69
201,A,20001,1,6,730,,P1Y,2014,USD,17.76
201,A,20001,1,6,730,,P1Y,2015,USD,8.24
201,A,20001,1,6,730,,P1Y,2016,USD,13.36
217,A,20001,1,6,460,,P1Y,2007,USD,-1.16
217,A,20001,1,6,460,,P1Y,2008,USD,0.15
205,A,302,1,6,10003,,P1Y,2007,USD,-7.98
205,A,302,1,6,10003,,P1Y,2008,USD,-28.18
205,A,302,1,6,10003,,P1Y,2009,USD,-37.79
205,A,302,1,6,10003,,P1Y,2010,USD,-6.64
205,A,302,1,6,10003,,P1Y,2011,USD,-28.27
205,A,302,1,6,10003,,P1Y,2012,USD,-75.92
205,A,302,1,6,10003,,P1Y,2013,USD,-277.37
205,A,302,1,6,10003,,P1Y,2014,USD,-26.94
205,A,302,1,6,10003,,P1Y,2015,USD,-23.23
205,A,302,1,6,10003,,P1Y,2016,USD,-24.19
205,A,3,1,6,10006,,P1Y,2007,USD,-1.92
205,A,3,1,6,10006,,P1Y,2008,USD,-0.47
205,A,3,1,6,10006,,P1Y,2009,USD,-1.24
205,A,3,1,6,10006,,P1Y,2010,USD,-0.87
205,A,3,1,6,10006,,P1Y,2011,USD,-2.62
205,A,3,1,6,10006,,P1Y,2012,USD,-0.93
205,A,3,1,6,10006,,P1Y,2013,USD,-0.88
205,A,3,1,6,10006,,P1Y,2014,USD,-1.74
205,A,3,1,6,10006,,P1Y,2015,USD,-0.77
205,A,3,1,6,10006,,P1Y,2016,USD,-0.64
204,A,20001,1,6,10009,,P1Y,2007,USD,1400.22
204,A,20001,1,6,10009,,P1Y,2008,USD,751.3
204,A,20001,1,6,10009,,P1Y,2009,USD,867.35
204,A,20001,1,6,10009,,P1Y,2010,USD,1097.52
204,A,20001,1,6,10009,,P1Y,2011,USD,1154.72
204,A,20001,1,6,10009,,P1Y,2012,USD,776.31
204,A,20001,1,6,10009,,P1Y,2013,USD,1335.74
204,A,20001,1,6,10009,,P1Y,2014,USD,2726.02
204,A,20001,1,6,10009,,P1Y,2015,USD,1895.34
204,A,20001,1,6,10009,,P1Y,2016,USD,1762.59
204,A,20001,1,6,240,,P1Y,2007,USD,0.92
201,A,801,1,6,10005,,P1Y,2007,USD,2.04
201,A,801,1,6,10005,,P1Y,2008,USD,1.41
201,A,801,1,6,10005,,P1Y,2009,USD,2.58
201,A,801,1,6,10005,,P1Y,2010,USD,2.43
201,A,801,1,6,10005,,P1Y,2011,USD,1.85
201,A,801,1,6,10005,,P1Y,2012,USD,1.9
201,A,801,1,6,10005,,P1Y,2013,USD,1.74
201,A,801,1,6,10005,,P1Y,2014,USD,0.13
201,A,801,1,6,10005,,P1Y,2015,USD,0.01
201,A,801,1,6,10005,,P1Y,2016,USD,0.04
217,A,20001,1,6,755,,P1Y,2012,USD,0.75
217,A,20001,1,6,755,,P1Y,2013,USD,0.62
217,A,20001,1,6,755,,P1Y,2014,USD,54.04
217,A,20001,1,6,755,,P1Y,2015,USD,1.2
217,A,20001,1,6,755,,P1Y,2016,USD,0.26
