@CLASSIFICATION,@FREQ,@GLOBAL_DSD_TIME_SERIES_CODE,@INDICATOR_CODE,@REF_AREA,@REF_SECTOR,@TIME_FORMAT,@UNIT_MEASURE,@UNIT_MULT,db_key,value_1990,value_1991,value_1992,value_1993,value_1994,value_1995,value_1996,value_1997,value_1998,value_1999,value_2000,value_2001,value_2002,value_2003,value_2004,value_2005,value_2006,value_2007,value_2008,value_2009,value_2010,value_2011,value_2012,value_2013,value_2014,value_2015,value_2016,value_2017
W0_S1_G13,A,A|IE|S1311B|W0|S1|G13|_Z|_Z|_Z|XDC|_T|_X,GRG_G14_XDC,IE,S1311B,P1Y,XDC,6,GFSR,591.697944547999,914.211416469011,887.546916821998,1023.40889121392,733.908609332067,,,,,,,,,,,,,,,,,,,,,,,
W0_S1_G13,A,A|NL|S1311B|W0|S1|G13|_Z|_Z|_Z|XDC|_T|_X,GRG_G14_XDC,NL,S1311B,P1Y,XDC,6,GFSR,86.2182410571264,104.369449700732,108.907251861633,81.680438896225,122.520658344337,,,,,,,,,,,,,,,,,,,,,,,
W0_S1_G13,A,A|RO|S1311B|W0|S1|G13|_Z|_Z|_Z|XDC|_T|_X,GRG_G14_XDC,RO,S1311B,P1Y,XDC,6,GFSR,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,2977.98,
W0_S1_G13,A,A|LS|S1311B|W0|S1|G13|_Z|_Z|_Z|XDC|_T|_X,GRG_G14_XDC,LS,S1311B,P1Y,XDC,6,GFSR,,,,,,,,,,,,,,177.77,238.38192311,171.42901444,92.38803815,178.4,122,635.416461196123,1200.08056918746,1436.78063006709,1703.45914306641,1047.46,495.7,966.11380609,866.5299878,793.417210938713
W0_S1_G13,A,A|SZ|S1311B|W0|S1|G13|_Z|_Z|_Z|XDC|_T|_X,GRG_G14_XDC,SZ,S1311B,P1Y,XDC,6,GFSR,,,,,,,,,,126.8,53.473688,48.25807143,88.49587601,63.6173421,60.59350047,31.43056323,32.67072411,60.3833193,41.34180376,164.97175013,10.35006,17.56990413,15.18030456,,,,,
W0_S1_G13,A,A|LV|S1311B|W0|S1|G13|_Z|_Z|_Z|XDC|_T|_X,GRG_G14_XDC,LV,S1311B,P1Y,XDC,6,GFSR,,,,,,,,,,,,,,,,,,,,,,,,,,,,
W0_S1_G13,A,A|DK|S1311B|W0|S1|G13|_Z|_Z|_Z|XDC|_T|_X,GRG_G14_XDC,DK,S1311B,P1Y,XDC,9,GFSR,4.276,5.239,4.766,5.973,5.546,,,,,,,,,,,,,,,,,,,,,,,
W0_S1_G13,A,A|SM|S1311B|W0|S1|G13|_Z|_Z|_Z|XDC|_T|_X,GRG_G14_XDC,SM,S1311B,P1Y,XDC,6,GFSR,,,,,,0,,,,,,,5.724353,5.764857,5.74205577,5.77808323,1.142888,1.15691536,1.15882852,1.14623968,1.140997,1.0837199,1.044483,1.01535068,,0.96151785,0.92055308,
W0_S1_G13,A,A|KE|S1311B|W0|S1|G13|_Z|_Z|_Z|XDC|_T|_X,GRG_G14_XDC,KE,S1311B,P1Y,XDC,9,GFSR,,3.761,5.06,7.55,5.143,5.581,6.25,5.296,6.7793,5.296,0.59084,24.08,6.823,14.942,16.224,14.905,20.069879,15.494,33.153,19.668705,20.709969446,23.893374198,15.28605969894,20.72311,26.9571051108,28.11749245895,29.5966821528,
W0_S1_G13,A,A|KN|S1311B|W0|S1|G13|_Z|_Z|_Z|XDC|_T|_X,GRG_G14_XDC,KN,S1311B,P1Y,XDC,6,GFSR,3.45,4.97,2.79,0.59,1.64,,,,,,8.4,22.3,6.776,4.491,18.709,12.015082,5.501787,30.040831,45.155304,76.907615,14.156315,36.211901,26.594886,26.01754,29.448916,,,
W0_S1_G13,A,A|XK|S1311B|W0|S1|G13|_Z|_Z|_Z|XDC|_T|_X,GRG_G14_XDC,XK,S1311B,P1Y,XDC,6,GFSR,,,,,,,,,,,,,,,,,,,,,,,,,,,,
W0_S1_G13,A,A|TO|S1311B|W0|S1|G13|_Z|_Z|_Z|XDC|_T|_X,GRG_G14_XDC,TO,S1311B,P1Y,XDC,6,GFSR,,,,,,,,,,,,,,,,,,,,,,,,103.178479,137.348063,105.168932,145.99693692,
W0_S1_G13,A,A|SA|S1311B|W0|S1|G13|_Z|_Z|_Z|XDC|_T|_X,GRG_G14_XDC,SA,S1311B,P1Y,XDC,9,GFSR,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,
