"iso3","year","type","l","headcount","pop","p"
"WSM",2008,3,3.5,0.12468,183440,22871.2992
"WSM",2008,3,4,0.192545,183440,35320.4548
"WSM",2008,3,5,0.313012,183440,57418.92128
"WSM",2008,3,5.5,0.366532,183440,67236.63008
"WSM",2008,3,6,0.419766,183440,77001.87504
"WSM",2008,3,6.5,0.468675,183440,85973.742
"WSM",2008,3,7,0.513438,183440,94185.06672
"WSM",2008,3,9,0.655471,183440,120239.60024
"WSM",2008,3,9.5,0.682539,183440,125204.95416
"WSM",2008,3,11,0.740002,183440,135745.96688
"WSM",2008,3,11.5,0.761409,183440,139672.86696
"WSM",2008,3,12,0.77751,183440,142626.4344
"WSM",2008,3,12.5,0.795797,183440,145981.00168
"WSM",2008,3,13,0.807564,183440,148139.54016
"WSM",2008,3,13.5,0.825692,183440,151464.94048
"WSM",2008,3,14.5,0.846662,183440,155311.67728
"WSM",2008,3,15,0.856129,183440,157048.30376
"WSM",2008,3,15.5,0.861639,183440,158059.05816
"WSM",2008,3,16,0.869546,183440,159509.51824
"WSM",2008,3,17,0.884396,183440,162233.60224
"WSM",2008,3,17.5,0.890752,183440,163399.54688
"WSM",2008,3,18,0.896663,183440,164483.86072
"ZAF",2011,3,0.5,0.00346679,52237272,181095.65219688
"ZAF",2011,3,1.5,0.102711,52237272,5365342.444392
"ZAF",2011,3,2.5,0.263356,52237272,13756999.004832
"ZAF",2011,3,3.5,0.395443,52237272,20656863.551496
"ZAF",2011,3,4,0.448279,52237272,23416872.054888
"ZAF",2011,3,4.5,0.489408,52237272,25565338.814976
"ZAF",2011,3,5,0.529444,52237272,27656710.236768
"ZAF",2011,3,5.5,0.562587,52237272,29388010.142664
"ZAF",2011,3,6,0.591105,52237272,30877712.66556
"ZAF",2011,3,6.5,0.615618,52237272,32158204.914096
"ZAF",2011,3,7,0.636128,52237272,33229591.362816
"ZAF",2011,3,7.5,0.772359,52237272,40345927.164648
"ZAF",2011,3,8,0.673927,52237272,35204108.007144
"ZAF",2011,3,8.5,0.688893,52237272,35985891.019896
"ZAF",2011,3,9,0.70189,52237272,36664818.84408
"ZAF",2011,3,9.5,0.714373,52237272,37316896.710456
"ZAF",2011,3,10,0.726306,52237272,37940244.077232
"ZAF",2011,3,10.5,0.73878,52237272,38591851.80816
"ZAF",2011,3,12,0.765376,52237272,39981154.294272
"ZAF",2011,3,12.5,0.772359,52237272,40345927.164648
"ZAF",2011,3,13.5,0.787248,52237272,41123687.907456
"ZAF",2011,3,14,0.794335,52237272,41493893.45412
"ZAF",2011,3,14.5,0.800306,52237272,41805802.205232
"ZAF",2011,3,15,0.806532,52237272,42131031.460704
"ZAF",2011,3,15.5,0.811142,52237272,42371845.284624
"ZAF",2011,3,16,0.815323,52237272,42590249.318856
"ZAF",2011,3,17,0.826276,52237272,43162404.159072
"ZAF",2011,3,17.5,0.830147,52237272,43364614.638984
"ZMB",2010,3,0.5,0.0959766,13917439,1335748.4759274
"ZMB",2010,3,2,0.662313,13917439,9217700.776407
"ZMB",2010,3,2.5,0.732672,13917439,10196917.867008
"ZMB",2010,3,3,0.781619,13917439,10878134.753741
"ZMB",2010,3,3.5,0.820789,13917439,11423280.839371
"ZMB",2010,3,4,0.849961,13917439,11829280.369879
"ZMB",2010,3,5,0.890574,13917439,12394509.319986
"ZMB",2010,3,5.5,0.904667,13917439,12590647.787813
"ZMB",2010,3,6,0.916021,13917439,12748666.390219
"ZMB",2010,3,6.5,0.925601,13917439,12881995.455839
"ZMB",2010,3,7,0.933142,13917439,12986946.863338
"ZMB",2010,3,7.5,0.986884,13917439,13734897.870076
"ZMB",2010,3,8,0.946526,13917439,13173217.866914
"ZMB",2010,3,8.5,0.951369,13917439,13240620.023991
"ZMB",2010,3,9,0.956976,13917439,13318655.104464
"ZMB",2010,3,9.5,0.959906,13917439,13359433.200734
"ZMB",2010,3,10,0.971499,13917439,13520778.071061
"ZMB",2010,3,10.5,0.966122,13917439,13445944.001558
"ZMB",2010,3,11.5,0.971499,13917439,13520778.071061
"ZMB",2010,3,12,0.974109,13917439,13557102.586851
"ZMB",2010,3,13.5,0.979158,13917439,13627371.736362
"ZMB",2010,3,14,0.98029,13917439,13643126.27731
"ZMB",2010,3,14.5,0.982129,13917439,13668720.447631
"ZMB",2010,3,15,0.849961,13917439,11829280.369879
"ZMB",2010,3,15.5,0.98415,13917439,13696847.59185
"ZMB",2010,3,16,0.985053,13917439,13709415.039267
"ZMB",2010,3,16.5,0.985723,13917439,13718739.723397
"ZMB",2010,3,17,0.986401,13917439,13728175.747039
"ZMB",2010,3,17.5,0.986884,13917439,13734897.870076
"ZMB",2010,3,18,0.987557,13917439,13744264.306523
